id,schema,userId,screenId,startTime,endTime,totalTime,appType
69bcba69094700f7b22a8abc,1,69bad2c678e8686ceac1f93d,69bc9f3957adce41b32f4fb9,2026-03-20T03:08:49.101000+00:00,2026-03-20T03:09:30.154000+00:00,41,Kotlin
69bcba6c094700f7b22a8abe,1,69bad2c678e8686ceac1f93d,69bc9f3957adce41b32f4fb9,2026-03-20T03:09:30.154000+00:00,2026-03-20T03:09:32.638000+00:00,2,Kotlin
69bcba6e2f4b2f6cf9d883a6,1,69bad2c678e8686ceac1f93d,69bc9f3957adce41b32f4fb9,2026-03-20T03:08:55.113000+00:00,2026-03-20T03:09:31.623000+00:00,36,Kotlin
69bcba6f094700f7b22a8ac0,1,69bad2c678e8686ceac1f93d,69bc9f3757adce41b32f4fb2,2026-03-20T03:09:32.638000+00:00,2026-03-20T03:09:36.156000+00:00,3,Kotlin
69bcba772f4b2f6cf9d883a7,1,69bad2c678e8686ceac1f93d,69bc9f3757adce41b32f4fb2,2026-03-20T03:09:31.623000+00:00,2026-03-20T03:09:40.538000+00:00,8,Kotlin
69bcba76094700f7b22a8ac2,1,69bad2c678e8686ceac1f93d,69bc9f3957adce41b32f4fb9,2026-03-20T03:09:36.157000+00:00,2026-03-20T03:09:43.157000+00:00,6,Kotlin
69bcba79094700f7b22a8ac4,1,69bad2c678e8686ceac1f93d,69bc9f3957adce41b32f4fbd,2026-03-20T03:09:43.157000+00:00,2026-03-20T03:09:45.837000+00:00,2,Kotlin
69bcba84094700f7b22a8ac6,1,69bad2c678e8686ceac1f93d,69bc9f3957adce41b32f4fb9,2026-03-20T03:09:45.837000+00:00,2026-03-20T03:09:56.654000+00:00,10,Kotlin
69bcba96094700f7b22a8ac7,1,69bad2c678e8686ceac1f93d,69bc9f3e57adce41b32f4fd7,2026-03-20T03:09:56.655000+00:00,2026-03-20T03:10:14.792000+00:00,18,Kotlin
69bcba9e094700f7b22a8ac8,1,69bad2c678e8686ceac1f93d,69bc9f3e57adce41b32f4fd9,2026-03-20T03:10:14.793000+00:00,2026-03-20T03:10:23.059000+00:00,8,Kotlin
69bcbab4094700f7b22a8acb,1,69bad2c678e8686ceac1f93d,69bc9f3f57adce41b32f4fdb,2026-03-20T03:10:23.059000+00:00,2026-03-20T03:10:45.460000+00:00,22,Kotlin
69bcbab72f4b2f6cf9d883a9,1,69bad2c678e8686ceac1f93d,69bc9f3957adce41b32f4fb9,2026-03-20T03:09:40.539000+00:00,2026-03-20T03:10:44.599000+00:00,64,Kotlin
69bcbacb094700f7b22a8acd,1,69bad2c678e8686ceac1f93d,69bc9f3957adce41b32f4fb9,2026-03-20T03:10:45.460000+00:00,2026-03-20T03:11:08.399000+00:00,22,Kotlin
69bcbacd094700f7b22a8acf,1,69bad2c678e8686ceac1f93d,69bc9f3957adce41b32f4fb9,2026-03-20T03:11:08.399000+00:00,2026-03-20T03:11:09.744000+00:00,1,Kotlin
69bcbad2094700f7b22a8ad1,1,69bad2c678e8686ceac1f93d,69bc9f3757adce41b32f4fb2,2026-03-20T03:11:09.744000+00:00,2026-03-20T03:11:14.775000+00:00,5,Kotlin
69bcbad3094700f7b22a8ad2,1,69bad2c678e8686ceac1f93d,69bc9f3757adce41b32f4fb2,2026-03-20T03:11:14.776000+00:00,2026-03-20T03:11:16.383000+00:00,1,Kotlin
69bcbadb094700f7b22a8ad3,1,69bad2c678e8686ceac1f93d,69bc9f3757adce41b32f4fb2,2026-03-20T03:11:21.655000+00:00,2026-03-20T03:11:23.778000+00:00,2,Kotlin
69bcbadd094700f7b22a8ad4,1,69bad2c678e8686ceac1f93d,69bc9f3757adce41b32f4fb2,2026-03-20T03:11:24.266000+00:00,2026-03-20T03:11:25.772000+00:00,1,Kotlin
69bcbae02f4b2f6cf9d883aa,1,69bad2c678e8686ceac1f93d,69bc9f3e57adce41b32f4fd7,2026-03-20T03:10:44.599000+00:00,2026-03-20T03:11:25.412000+00:00,40,Kotlin
69bcbadf094700f7b22a8ad5,1,69bad2c678e8686ceac1f93d,69bc9f3757adce41b32f4fb2,2026-03-20T03:11:26.560000+00:00,2026-03-20T03:11:27.717000+00:00,1,Kotlin
69bcbae22f4b2f6cf9d883ac,1,69bad2c678e8686ceac1f93d,69bc9f3957adce41b32f4fb9,2026-03-20T03:11:25.412000+00:00,2026-03-20T03:11:27.360000+00:00,1,Kotlin
69bcbae72f4b2f6cf9d883ae,1,69bad2c678e8686ceac1f93d,69bc9f3757adce41b32f4fb0,2026-03-20T03:11:28.137000+00:00,2026-03-20T03:11:32.740000+00:00,4,Kotlin
69bcbae7094700f7b22a8ad6,1,69bad2c678e8686ceac1f93d,69bc9f3757adce41b32f4fb2,2026-03-20T03:11:28.938000+00:00,2026-03-20T03:11:35.744000+00:00,6,Kotlin
69bcbaeb2f4b2f6cf9d883af,1,69bad2c678e8686ceac1f93d,69bc9f3757adce41b32f4fb2,2026-03-20T03:11:32.740000+00:00,2026-03-20T03:11:36.248000+00:00,3,Kotlin
69bcbaea094700f7b22a8ad7,1,69bad2c678e8686ceac1f93d,69bc9f3757adce41b32f4fb2,2026-03-20T03:11:37.063000+00:00,2026-03-20T03:11:38.681000+00:00,1,Kotlin
69bcbaed2f4b2f6cf9d883b0,1,69bad2c678e8686ceac1f93d,69bc9f3857adce41b32f4fb3,2026-03-20T03:11:36.248000+00:00,2026-03-20T03:11:39.037000+00:00,2,Kotlin
69bcbaed094700f7b22a8ad8,1,69bad2c678e8686ceac1f93d,69bc9f3757adce41b32f4fb2,2026-03-20T03:11:40.188000+00:00,2026-03-20T03:11:41.760000+00:00,1,Kotlin
69bcbaef094700f7b22a8ad9,1,69bad2c678e8686ceac1f93d,69bc9f3857adce41b32f4fb5,2026-03-20T03:11:41.760000+00:00,2026-03-20T03:11:43.740000+00:00,1,Kotlin
69bcbaf32f4b2f6cf9d883b2,1,69bad2c678e8686ceac1f93d,69bc9f3757adce41b32f4fb0,2026-03-20T03:11:39.037000+00:00,2026-03-20T03:11:44.591000+00:00,5,Kotlin
